"","USER_ID","ITEM_ID"
"19993","User_Action_1",2244378669
"19994","User_Action_1",3795733351
"19995","User_Action_1",1526402283
"19996","User_Action_1",3170530176
"19997","User_Action_1",1388475471
"19998","User_Action_1",702869886
"19999","User_Action_1",437478400
"20000","User_Action_1",492866343
"20001","User_Action_1",3743899001
"20002","User_Action_1",3893426122
"20003","User_Action_1",4041513972
"20004","User_Action_1",4039661877
"20005","User_Action_1",2282718409
"20006","User_Action_1",3413482048
"20007","User_Action_1",1312289036
"20008","User_Action_1",2201247732
"20009","User_Action_1",749613197
"20010","User_Action_1",147652226
"20011","User_Action_1",4083879799
"20012","User_Action_1",2579699109
"20013","User_Action_1",3865187506
"20014","User_Action_1",1969389152
"20015","User_Action_1",2048265384
"20016","User_Action_1",816354765
"20017","User_Action_1",1625987670
"20018","User_Action_1",2754718131
"20019","User_Action_1",2438884718
"20020","User_Action_1",2932580150
"20021","User_Action_1",200214093
"20022","User_Action_1",477021610
"20023","User_Action_1",2226053
"20024","User_Action_1",4195890580
"20025","User_Action_1",2946050735
"20026","User_Action_1",3662364082
"20027","User_Action_1",2638232045
"20028","User_Action_1",695739935
"20029","User_Action_1",415310446
"20030","User_Action_1",3568382438
"20031","User_Action_1",3911295923
"20032","User_Action_1",3173604621
"20033","User_Action_1",825654641
"20034","User_Action_1",1650014000
"20035","User_Action_1",90299545
"20036","User_Action_1",2704446670
"20037","User_Action_1",4095936118
"20038","User_Action_1",2843606469
"20039","User_Action_1",2715964015
"20040","User_Action_1",2637727056
"20041","User_Action_1",3558042439
"20042","User_Action_1",1583834331
"20043","User_Action_1",489325135
"20044","User_Action_1",864811095
"20045","User_Action_1",2653019833
"20046","User_Action_1",1154075245
"20047","User_Action_1",274947244
"20048","User_Action_1",2184726067
"20049","User_Action_1",3953973913
"20050","User_Action_1",4171294095
"20051","User_Action_1",4077690698
"20052","User_Action_1",1055298557
"20053","User_Action_1",1712414497
"20054","User_Action_1",4024053130
"20055","User_Action_1",2994814378
"20056","User_Action_1",467277842
"20057","User_Action_1",3378065557
"20058","User_Action_1",1933150585
"20059","User_Action_1",3282879464
"20060","User_Action_1",128582171
"20061","User_Action_1",4063929152
"20062","User_Action_1",1385755945
"20063","User_Action_1",414702167
"20064","User_Action_1",635132350
"20065","User_Action_1",2112816509
"20066","User_Action_1",2593673333
"20067","User_Action_1",1384787849
"20068","User_Action_1",1759313771
"20069","User_Action_1",2058611016
"20070","User_Action_1",2952295499
"20071","User_Action_1",2220559961
"20072","User_Action_1",520588162
"20073","User_Action_1",794677084
"20074","User_Action_1",4066659201
"20075","User_Action_1",441549134
"20076","User_Action_1",3577792024
"20077","User_Action_1",18543871
"20078","User_Action_1",3093282609
"20079","User_Action_1",2283484943
"20080","User_Action_1",3330314029
"20081","User_Action_1",2360516294
"20082","User_Action_1",4118047188
"20083","User_Action_1",3850030120
"20084","User_Action_1",2700480972
"20085","User_Action_1",1877091151
"20086","User_Action_1",3354720222
"20087","User_Action_1",2004673408
"20088","User_Action_1",2242024322
"20089","User_Action_1",3870270888
"20090","User_Action_1",2493400580
"20091","User_Action_1",1251423602
"20092","User_Action_1",460571821
"20093","User_Action_1",384587103
"20094","User_Action_1",4088299371
"20095","User_Action_1",3993158363
"20096","User_Action_1",162286328
"20097","User_Action_1",233071959
"20098","User_Action_1",642510747
"20099","User_Action_1",2783583172
"20100","User_Action_1",2968426552
"20101","User_Action_1",2663394683
"20102","User_Action_1",3017842680
"20103","User_Action_1",2543194237
"20104","User_Action_1",3246466805
"20105","User_Action_1",904843203
"20106","User_Action_1",3383369637
"20107","User_Action_1",200122991
"20108","User_Action_1",3163479119
"20109","User_Action_1",2306354835
"20110","User_Action_1",3217056798
"20111","User_Action_1",247152684
"20112","User_Action_1",1817295338
"20113","User_Action_1",1657022687
"20114","User_Action_1",1774178659
"20115","User_Action_1",2327430832
"20116","User_Action_1",402393254
"20117","User_Action_1",3695888249
"20118","User_Action_1",311144615
"20119","User_Action_1",1242736090
"20120","User_Action_1",2514332240
"20121","User_Action_1",2515527091
"20122","User_Action_1",1847353288
"20123","User_Action_1",1514879762
"20124","User_Action_1",3924435752
"20125","User_Action_1",1583790896
"20126","User_Action_1",864315
"20127","User_Action_1",3120151484
"20128","User_Action_1",2169237685
"20129","User_Action_1",1347488564
"20130","User_Action_1",1725379940
"20131","User_Action_1",3921864603
"20132","User_Action_1",3999296292
"20133","User_Action_1",462957394
"20134","User_Action_1",1620303635
"20135","User_Action_1",1630346706
"20136","User_Action_1",842018109
"20137","User_Action_1",4077584696
"20138","User_Action_1",2843419095
"20139","User_Action_1",933196802
"20140","User_Action_1",3170218524
"20141","User_Action_1",2901753232
"20142","User_Action_1",3263299133
"20143","User_Action_1",2138962557
"20144","User_Action_1",1238344124
"20145","User_Action_1",1800587879
"20146","User_Action_1",2112543660
"20147","User_Action_1",3425216035
"20148","User_Action_1",110280830
"20149","User_Action_1",3300106268
"20150","User_Action_1",429538372
"20151","User_Action_1",797203310
"20152","User_Action_1",720401296
"20153","User_Action_1",1753558714
"20154","User_Action_1",472390819
"20155","User_Action_1",2474762857
"20156","User_Action_1",1522331076
"20157","User_Action_1",2549353320
"20158","User_Action_1",3073125807
"20159","User_Action_1",98622335
"20160","User_Action_1",2135752524
"20161","User_Action_1",3344583289
"20162","User_Action_1",1559498475
"20163","User_Action_1",1986259301
"20164","User_Action_1",57771409
"20165","User_Action_1",3684599480
"20166","User_Action_1",1373813615
"20167","User_Action_1",4290309857
"20168","User_Action_1",4288208668
"20169","User_Action_1",479482364
"20170","User_Action_1",703379693
"20171","User_Action_1",2947865080
"20172","User_Action_1",2109419917
"20173","User_Action_1",3322680900
"20174","User_Action_1",533882234
"20175","User_Action_1",2541162708
"20176","User_Action_1",2789122717
"20177","User_Action_1",2045078678
"20178","User_Action_1",688861317
"20179","User_Action_1",2295036799
"20180","User_Action_1",2757960332
"20181","User_Action_1",393031324
"20182","User_Action_1",1461727355
"20183","User_Action_1",4279085124
"20184","User_Action_1",1171650549
"20185","User_Action_1",1583199392
"20186","User_Action_1",4195362593
"20187","User_Action_1",3359007913
"20188","User_Action_1",1649878016
"20189","User_Action_1",3166380341
"20190","User_Action_1",2022102488
"20191","User_Action_1",3941287097
"20192","User_Action_1",1049403637
"20193","User_Action_1",2844111569
"20194","User_Action_1",1023623892
"20195","User_Action_1",1098964885
"20196","User_Action_1",314935489
"20197","User_Action_1",582695604
"20198","User_Action_1",2830953073
"20199","User_Action_1",2511789227
"20200","User_Action_1",1546153771
"20201","User_Action_1",4117218085
"20202","User_Action_1",3673157355
"20203","User_Action_1",4199053428
"20204","User_Action_1",3636138783
"20205","User_Action_1",2020291100
"20206","User_Action_1",3222455426
"20207","User_Action_1",3256476960
"20208","User_Action_1",1397410898
"20209","User_Action_1",2724104732
"20210","User_Action_1",4041785840
"20211","User_Action_1",841814500
"20212","User_Action_1",3946312447
"20213","User_Action_1",1010262908
"20214","User_Action_1",2533286433
"20215","User_Action_1",862186227
"20216","User_Action_1",1542283540
"20217","User_Action_1",3534424066
"20218","User_Action_1",3146391210
"20219","User_Action_1",746733007
"20220","User_Action_1",2471348196
"20221","User_Action_1",254954865
"20222","User_Action_1",2978829624
"20223","User_Action_1",1093410871
"20224","User_Action_1",3804705303
"20225","User_Action_1",4174209621
"20226","User_Action_1",1970797538
"20227","User_Action_1",1552225871
"20228","User_Action_1",3734778955
"20229","User_Action_1",3577293204
"20230","User_Action_1",2065804641
"20231","User_Action_1",2432428844
"20232","User_Action_1",2438222050
"20233","User_Action_1",466656489
"20234","User_Action_1",1921252531
"20235","User_Action_1",3498498109
"20236","User_Action_1",3548828574
"20237","User_Action_1",1493002332
"20238","User_Action_1",1129748613
"20239","User_Action_1",215773131
"20240","User_Action_1",234492611
"20241","User_Action_1",434920781
"20242","User_Action_1",60584674
"20243","User_Action_1",3296126424
"20244","User_Action_1",2215362471
"20245","User_Action_1",402754451
"20246","User_Action_1",3835688039
"20247","User_Action_1",644969913
"20248","User_Action_1",1762547909
"20249","User_Action_1",3995402428
"20250","User_Action_1",2379689640
"20251","User_Action_1",1743384353
"20252","User_Action_1",4186277916
"20253","User_Action_1",547378153
"20254","User_Action_1",3968857676
"20255","User_Action_1",2057111341
"20256","User_Action_1",1496571902
"20257","User_Action_1",2879812507
"20258","User_Action_1",2558968045
"20259","User_Action_1",3341927524
"20260","User_Action_1",3343149656
"20261","User_Action_1",4144701031
"20262","User_Action_1",1825945718
"20263","User_Action_1",2688924807
"20264","User_Action_1",381435443
"20265","User_Action_1",3059719742
"20266","User_Action_1",1168484516
"20267","User_Action_1",698750447
"20268","User_Action_1",2980180522
"20269","User_Action_1",2292402170
"20270","User_Action_1",2053218533
"20271","User_Action_1",1523938306
"20272","User_Action_1",2791621016
"20273","User_Action_1",478001866
"20274","User_Action_1",582689814
"20275","User_Action_1",3288481277
"20276","User_Action_1",697602613
"20277","User_Action_1",3674272639
"20278","User_Action_1",3417862636
"20279","User_Action_1",3240815580
"20280","User_Action_1",1981103178
"20281","User_Action_1",151031552
"20282","User_Action_1",2424707306
"20283","User_Action_1",496412457
"20284","User_Action_1",2264848198
"20285","User_Action_1",3354480569
"20286","User_Action_1",413681089
"20287","User_Action_1",2540053875
"20288","User_Action_1",2999840205
"20289","User_Action_1",1463644716
"20290","User_Action_1",1272661404
"20291","User_Action_1",2560709045
"20292","User_Action_1",4229980076
"20293","User_Action_1",3987168866
"20294","User_Action_1",826805558
"20295","User_Action_1",2728504014
"20296","User_Action_1",898963097
"20297","User_Action_1",1362307487
"20298","User_Action_1",1197915553
"20299","User_Action_1",2529274472
"20300","User_Action_1",1962292378
"20301","User_Action_1",3298340736
"20302","User_Action_1",371457516
"20303","User_Action_1",1236419906
"20304","User_Action_1",2413603865
"20305","User_Action_1",2505315816
"20306","User_Action_1",3302308022
"20307","User_Action_1",3930202267
"20308","User_Action_1",1265116726
"20309","User_Action_1",1451439686
"20310","User_Action_1",1985925015
"20311","User_Action_1",821432882
"20312","User_Action_1",3098003826
"20313","User_Action_1",1004174547
"20314","User_Action_1",4153637095
"20315","User_Action_1",723198603
"20316","User_Action_1",3672540871
"20317","User_Action_1",203668594
"20318","User_Action_1",1857606959
"20319","User_Action_1",96189352
"20320","User_Action_1",1123964584
"20321","User_Action_1",2697478100
"20322","User_Action_1",3695597121
"20323","User_Action_1",2222178924
"20324","User_Action_1",395814806
"20325","User_Action_1",540001173
"20326","User_Action_1",548239244
"20327","User_Action_1",1215174303
"20328","User_Action_1",106976310
"20329","User_Action_1",610209201
"20330","User_Action_1",3138153395
"20331","User_Action_1",1274741291
"20332","User_Action_1",3411440853
"20333","User_Action_1",2461173898
"20334","User_Action_1",599461738
"20335","User_Action_1",2596439340
"20336","User_Action_1",2926853988
"20337","User_Action_1",3608882035
"20338","User_Action_1",1191604348
"20339","User_Action_1",2468622300
"20340","User_Action_1",674087716
"20341","User_Action_1",347459296
"20342","User_Action_1",3097254621
"20343","User_Action_1",2250827160
"20344","User_Action_1",3908728290
"20345","User_Action_1",873353770
"20346","User_Action_1",2305989145
"20347","User_Action_1",2324365527
"20348","User_Action_1",1714398162
"20349","User_Action_1",1435476075
"20350","User_Action_1",2021412894
"20351","User_Action_1",957664880
"20352","User_Action_1",1868065448
"20353","User_Action_1",3991447750
"20354","User_Action_1",128306291
"20355","User_Action_1",228777798
"20356","User_Action_1",3976733841
"20357","User_Action_1",4148450624
"20358","User_Action_1",1017132803
"20359","User_Action_1",3106418339
"20360","User_Action_1",1958875438
"20361","User_Action_1",420548629
"20362","User_Action_1",1732304896
"20363","User_Action_1",1496653269
"20364","User_Action_1",2317772830
"20365","User_Action_1",1021300696
"20366","User_Action_1",3478884348
"20367","User_Action_1",2694615169
"20368","User_Action_1",170664612
"20369","User_Action_1",2414896515
"20370","User_Action_1",2518129653
"20371","User_Action_1",3199050158
"20372","User_Action_1",1343186875
"20373","User_Action_1",4090159435
"20374","User_Action_1",764219808
"20375","User_Action_1",1105238946
"20376","User_Action_1",1243600367
"20377","User_Action_1",4282350436
"20378","User_Action_1",3676019455
"20379","User_Action_1",1396344892
"20380","User_Action_1",2939415590
"20381","User_Action_1",3360685899
"20382","User_Action_1",1473088597
"20383","User_Action_1",491235389
"20384","User_Action_1",566440383
"20385","User_Action_1",3594369146
"20386","User_Action_1",1582433928
"20387","User_Action_1",3328056541
"20388","User_Action_1",4166221371
"20389","User_Action_1",2819791791
"20390","User_Action_1",3133037753
"20391","User_Action_1",1038812581
"20392","User_Action_1",225304784
"20393","User_Action_1",4088090713
"20394","User_Action_1",1861707536
"20395","User_Action_1",2131590228
"20396","User_Action_1",916862644
"20397","User_Action_1",4063112426
"20398","User_Action_1",3655009673
"20399","User_Action_1",1371622184
"20400","User_Action_1",3640053956
"20401","User_Action_1",642992812
"20402","User_Action_1",3095444040
"20403","User_Action_1",4099291438
"20404","User_Action_1",3782321225
"20405","User_Action_1",2617082366
"20406","User_Action_1",1384461237
"20407","User_Action_1",3359546918
"20408","User_Action_1",4145826949
"20409","User_Action_1",593925644
"20410","User_Action_1",2288328089
"20411","User_Action_1",1678865969
"20412","User_Action_1",4188530682
"20413","User_Action_1",147852529
"20414","User_Action_1",1818580266
"20415","User_Action_1",553710792
"20416","User_Action_1",2111196325
"20417","User_Action_1",1667970751
"20418","User_Action_1",515307580
"20419","User_Action_1",305692192
"20420","User_Action_1",832438841
"20421","User_Action_1",714427496
"20422","User_Action_1",3530004181
"20423","User_Action_1",2437309350
"20424","User_Action_1",278393556
"20425","User_Action_1",4107475793
"20426","User_Action_1",525967739
"20427","User_Action_1",3363786697
"20428","User_Action_1",622591161
"20429","User_Action_1",1483711787
"20430","User_Action_1",3384400027
"20431","User_Action_1",501972017
"20432","User_Action_1",1193070733
"20433","User_Action_1",4051460824
"20434","User_Action_1",3767528894
"20435","User_Action_1",2763710949
"20436","User_Action_1",2161345581
"20437","User_Action_1",899693073
"20438","User_Action_1",1755468505
"20439","User_Action_1",1959099217
"20440","User_Action_1",2568900904
"20441","User_Action_1",1757900099
"20442","User_Action_1",1075251084
"20443","User_Action_1",1169814505
"20444","User_Action_1",1477337326
"20445","User_Action_1",544389245
"20446","User_Action_1",337677833
"20447","User_Action_1",1148173139
"20448","User_Action_1",772795269
"20449","User_Action_1",2711513283
"20450","User_Action_1",224603744
"20451","User_Action_1",436452602
"20452","User_Action_1",4133477813
"20453","User_Action_1",3653712928
"20454","User_Action_1",2521530862
"20455","User_Action_1",1842581889
"20456","User_Action_1",1952331386
"20457","User_Action_1",2675966492
"20458","User_Action_1",953129238
"20459","User_Action_1",2358838354
"20460","User_Action_1",1031836223
"20461","User_Action_1",1994246623
"20462","User_Action_1",3529621712
"20463","User_Action_1",3011669499
"20464","User_Action_1",1795079433
"20465","User_Action_1",1739438513
"20466","User_Action_1",1957304227
"20467","User_Action_1",2998132198
"20468","User_Action_1",3838365535
"20469","User_Action_1",1294436393
"20470","User_Action_1",566869367
"20471","User_Action_1",2788489717
"20472","User_Action_1",1996882811
"20473","User_Action_1",3416493802
"20474","User_Action_1",2675498309
"20475","User_Action_1",3306153472
"20476","User_Action_1",1492694671
"20477","User_Action_1",2255116524
"20478","User_Action_1",1784485035
"20479","User_Action_1",674107549
"20480","User_Action_1",1427040428
"20481","User_Action_1",1356347561
"20482","User_Action_1",3094693998
"20483","User_Action_1",4123964908
"20484","User_Action_1",2857637624
"20485","User_Action_1",3558640097
"20486","User_Action_1",3278074176
"20487","User_Action_1",2810705316
"20488","User_Action_1",2277758802
"20489","User_Action_1",848573031
"20490","User_Action_1",1276895102
"20491","User_Action_1",658984287
"20492","User_Action_1",629935799
"20493","User_Action_1",783279925
"20494","User_Action_1",3392245467
"20495","User_Action_1",2961393588
"20496","User_Action_1",1309447850
"20497","User_Action_1",2035580680
